COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	21
COG0002	N-acetyl-gamma-glutamylphosphate reductase	18
COG0003	Anion-transporting ATPase, ArsA/GET3 family	3
COG0004	Ammonia channel protein AmtB	41
COG0005	Purine nucleoside phosphorylase	5
COG0006	Xaa-Pro aminopeptidase	22
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	5
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	21
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	13
COG0010	Arginase family enzyme	2
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	18
COG0013	Alanyl-tRNA synthetase	20
COG0014	Gamma-glutamyl phosphate reductase	13
COG0015	Adenylosuccinate lyase	8
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	13
COG0018	Arginyl-tRNA synthetase	20
COG0019	Diaminopimelate decarboxylase	20
COG0020	Undecaprenyl pyrophosphate synthase	10
COG0021	Transketolase	22
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	11
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	2
COG0024	Methionine aminopeptidase	10
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	4
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	12
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	6
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	34
COG0029	Aspartate oxidase	10
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	8
COG0031	Cysteine synthase	16
COG0033	Phosphoglucomutase	1
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	16
COG0035	Uracil phosphoribosyltransferase	6
COG0036	Pentose-5-phosphate-3-epimerase	13
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	8
COG0038	H+/Cl- antiporter ClcA	8
COG0039	Malate/lactate dehydrogenase	6
COG0040	ATP phosphoribosyltransferase	11
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	8
COG0042	tRNA-dihydrouridine synthase	27
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	22
COG0044	Dihydroorotase or related cyclic amidohydrolase	14
COG0045	Succinyl-CoA synthetase, beta subunit	18
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	14
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	6
COG0048	Ribosomal protein S12	7
COG0049	Ribosomal protein S7	7
COG0050	Translation elongation factor EF-Tu, a GTPase	21
COG0051	Ribosomal protein S10	10
COG0052	Ribosomal protein S2	10
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	8
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	6
COG0055	FoF1-type ATP synthase, beta subunit	31
COG0056	FoF1-type ATP synthase, alpha subunit	30
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	31
COG0058	Glucan phosphorylase	3
COG0059	Ketol-acid reductoisomerase	21
COG0060	Isoleucyl-tRNA synthetase	40
COG0061	NAD kinase	5
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	6
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	7
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	15
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	22
COG0066	3-isopropylmalate dehydratase small subunit	13
COG0067	Glutamate synthase domain 1	14
COG0069	Glutamate synthase domain 2	27
COG0070	Glutamate synthase domain 3	7
COG0071	Molecular chaperone IbpA, HSP20 family	4
COG0072	Phenylalanyl-tRNA synthetase beta subunit	17
COG0073	tRNA-binding EMAP/Myf domain	5
COG0074	Succinyl-CoA synthetase, alpha subunit	5
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	6
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	7
COG0077	Prephenate dehydratase	6
COG0078	Ornithine carbamoyltransferase	9
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	14
COG0080	Ribosomal protein L11	7
COG0081	Ribosomal protein L1	9
COG0082	Chorismate synthase	24
COG0083	Homoserine kinase	1
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	18
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	34
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	22
COG0087	Ribosomal protein L3	8
COG0088	Ribosomal protein L4	11
COG0089	Ribosomal protein L23	7
COG0090	Ribosomal protein L2	13
COG0091	Ribosomal protein L22	10
COG0092	Ribosomal protein S3	5
COG0093	Ribosomal protein L14	7
COG0094	Ribosomal protein L5	11
COG0096	Ribosomal protein S8	8
COG0097	Ribosomal protein L6P/L9E	8
COG0098	Ribosomal protein S5	13
COG0099	Ribosomal protein S13	3
COG0100	Ribosomal protein S11	8
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	5
COG0102	Ribosomal protein L13	9
COG0103	Ribosomal protein S9	9
COG0104	Adenylosuccinate synthase	16
COG0105	Nucleoside diphosphate kinase	8
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	5
COG0107	Imidazole glycerol phosphate synthase subunit HisF	12
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	9
COG0109	Polyprenyltransferase (heme O synthase)	11
COG0110	Acetyltransferase (isoleucine patch superfamily)	5
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	24
COG0112	Glycine/serine hydroxymethyltransferase	11
